# x,f(x)
4.7451,2.7554
2.9198,-2.8535
3.0788,-2.9150
9.1647,2.8921
9.2921,2.7099
9.7810,1.0535
0.2836,1.2679
0.5512,2.2445
9.0699,3.0024
9.4958,2.0710
7.7844,-1.0874
2.2330,-1.1637
9.9048,0.3232
2.8899,-2.9861
6.5659,-2.4452
3.6039,-1.7470
0.1754,0.8564
4.3054,1.3881
3.3813,-2.5434
7.2849,-2.7389
4.4516,2.0471
8.6716,2.5951
1.8064,0.8448
2.9742,-2.9802
5.1155,2.9211
6.5749,-2.3334
1.9886,0.0317
6.5447,-2.2453
3.5639,-1.8340
4.6235,2.5266
0.9381,2.9970
8.5353,2.1651
5.2701,2.7270
3.0935,-2.8189
0.9539,2.8906
5.7652,1.1440
0.5045,2.0837
6.4157,-1.8221
8.8425,2.9142
5.4253,2.3751
8.5967,2.4676
5.7866,1.1352
0.8637,2.9382
8.0092,-0.0278
5.8080,0.8847
3.4846,-2.2167
9.0806,2.9424
2.2187,-0.9096
5.3127,2.5853
5.6600,1.3492
1.4818,2.1406
0.3128,1.6077
4.0193,0.0660
6.3942,-1.8172
2.7949,-2.7864
4.6793,2.6344
6.2106,-0.8536
2.7373,-2.7055
4.2358,1.0822
0.0310,0.2748
1.0532,3.2662
4.0384,0.0595
8.4778,2.0231
3.2567,-2.7398
9.9172,0.3386
8.1025,0.5785
6.0836,-0.4066
2.7796,-2.9816
6.4070,-1.8946
5.7331,1.3639
9.9930,0.1167
7.9858,-0.1173
7.3508,-2.6956
5.0095,3.1555
8.0150,0.0747
4.4295,2.0496
8.7966,2.7551
6.8747,-3.1129
8.7094,2.7263
5.6780,1.3246
8.8598,3.0454
9.1958,2.9788
7.5781,-1.8038
9.9030,0.6534
0.8208,3.0418
7.7012,-1.2821
3.5305,-2.1324
3.0391,-2.9143
7.6959,-1.3621
2.0251,-0.2035
7.8002,-1.0697
1.6438,1.5926
4.5865,2.3683
4.4322,1.7662
4.5530,2.3189
5.4883,2.0494
8.8438,2.8538
1.7441,1.1341
3.1581,-2.9527
9.7221,1.4659
3.7509,-1.0523
4.4665,2.1178
9.5194,1.9003
9.3904,2.5015
5.5059,2.2138
7.8161,-0.5995
0.8760,3.0183
7.1836,-2.8887
7.3620,-2.5011
5.9549,0.1678
6.1327,-0.4894
6.3429,-1.6563
7.3543,-2.6116
3.3547,-2.4831
3.3235,-2.6294
7.9767,-0.0809
8.7907,2.8248
2.7126,-2.7482
4.9653,2.7909
9.3527,2.6813
6.9565,-2.9863
6.3452,-1.4742
2.1164,-0.6329
8.4615,1.9619
7.7833,-1.0111
2.4525,-1.8043
2.2595,-1.0605
3.5040,-2.2251
4.9045,3.0517
2.0508,-0.0706
0.0230,0.0699
8.4302,1.9967
7.7274,-1.1037
9.7449,1.3892
7.8572,-0.6854
3.9393,-0.3293
5.9612,0.1631
1.3348,2.4958
5.7011,1.3248
6.7471,-2.5412
4.9715,2.8994
6.8911,-3.0320
1.6595,1.4510
6.1076,-0.5109
4.6355,2.4912
6.1856,-0.9553
4.4376,1.9315
5.7143,1.1384
8.0501,0.1236
1.8155,0.8440
5.7967,0.8720
9.5571,1.8510
7.4124,-2.3913
8.6546,2.6129
2.1966,-0.9729
9.3133,2.6543
6.3233,-1.5808
1.4962,2.1849
8.5674,2.3105
0.7915,2.9408
5.7973,0.9778
9.9886,0.1077
9.2470,2.7995
8.5010,2.0307
8.6519,2.6410
0.0583,0.2940
4.3813,1.5890
2.9922,-2.9638
8.2241,1.1369
7.4510,-2.4157
9.8923,0.4684
1.1474,2.7820
4.3445,1.6259
2.4373,-1.8090
6.3901,-1.6122
7.3301,-2.6610
6.1797,-0.7736
6.3746,-1.7002
3.5855,-1.8859
2.6226,-2.4562
1.7201,1.2083
3.3689,-2.4060
4.3146,1.2632
3.8914,-0.4936
3.2681,-2.7400
2.7104,-2.7562
4.5770,2.3832
4.4299,1.8218
2.4765,-2.1258
4.5672,2.2114
9.6207,1.7068
1.2569,2.7269
6.8177,-2.8639
4.9606,3.1021
3.8556,-0.7657
7.2242,-2.9150
3.6735,-1.3526
8.0772,0.3495
2.0145,-0.1315
8.6258,2.3842
0.5981,2.6383
8.8234,3.1021
1.8064,0.8368
1.2122,2.6879
6.2065,-1.0607
8.4237,1.8811
9.2916,2.6310
2.5754,-2.4877
3.4185,-2.2591
4.5733,2.4051
6.8971,-2.9734
9.0274,2.8137
7.6486,-1.5017
3.3369,-2.4877
1.3927,2.5708
7.0206,-3.0393
9.8914,0.4901
4.8435,2.8114
4.3767,1.5904
4.1159,0.5941
6.4709,-1.9189
3.2568,-2.7582
8.2238,0.9225
5.7724,1.0017
4.4076,1.8151
0.8220,2.7059
6.3514,-1.4818
4.3287,1.4835
0.4397,1.9381
9.5763,1.9638
6.7270,-2.6207
0.6689,2.5403
0.1830,0.8342
1.7475,1.2630
0.3674,1.7584
6.9955,-3.0019
7.6059,-1.8028
3.4423,-2.3776
2.9225,-3.2018
6.9104,-3.0510
4.6206,2.5988
3.1669,-2.9064
3.0404,-2.7717
8.4100,1.8689
0.1849,0.9502
3.6536,-1.4940
0.9814,3.1206
4.0216,0.1033
7.2474,-2.8271
4.5228,2.3394
6.5798,-2.1805
5.8506,0.8531
6.9068,-2.9539
0.3993,1.8063
5.4816,2.2670
1.8435,0.7407
8.1061,0.4549
6.5506,-2.1016
7.2800,-2.6450
9.4721,2.3352
9.4891,1.9999
8.4889,2.1352
8.5399,2.1660
1.8977,0.5148
6.9006,-2.9662
5.8191,0.8670
5.0400,2.7963
7.4543,-2.2039
3.7794,-1.0063
3.2109,-2.7273
4.9588,3.0776
2.3704,-1.7965
6.5727,-2.2733
0.8972,2.8958
1.6313,1.6726
5.8609,0.7962
0.0708,0.3674
4.1246,0.5690
1.1624,3.0047
9.9806,0.1795
1.0682,2.9914
2.6552,-2.4908
4.6173,2.3873
3.0773,-2.8674
5.3290,2.6916
8.7533,2.8393
6.0819,-0.2837
3.4282,-2.4566
0.9287,2.8798
7.2290,-2.9843
8.0604,0.3930
3.1177,-3.1769
9.4135,2.3987
7.9584,-0.2584
2.4136,-1.7405
1.4057,2.5713
7.2775,-2.8527
4.1572,0.7095
0.9251,2.8981
1.5350,2.0576
6.3692,-1.8991
6.7978,-2.7914
9.3482,2.5289
8.6177,2.4646
7.9461,-0.2469
5.9986,-0.0026
6.3419,-1.4442
8.3320,1.5352
7.6369,-1.5817
5.3462,2.8153
0.7614,2.7700
4.3474,1.4836
1.6068,1.7962
0.7195,2.9041
2.4458,-1.8482
8.5641,2.3663
8.5851,2.2886
8.7959,2.8741
7.4444,-2.2840
4.2108,0.8486
2.8024,-2.7358
2.5566,-2.3101
8.5522,2.2739
2.4095,-1.8177
1.1282,3.0097
9.6127,1.6998
8.9063,3.0037
2.7602,-2.8288
4.6151,2.4857
5.0751,2.9694
8.8385,2.8080
3.9232,-0.3264
8.1432,0.6279
9.6764,1.4966
7.6670,-1.6264
9.4218,2.7119
2.1864,-0.7524
3.6536,-1.5723
3.2921,-2.5911
8.7099,2.6381
2.8798,-3.0381
2.9180,-3.0727
6.6826,-2.4665
0.7110,2.8138
8.8998,3.0188
2.2570,-1.1444
0.7499,2.6620
1.8293,0.9402
4.2889,1.1566
7.8870,-0.5674
4.9990,3.1524
0.7224,2.8371
3.4041,-2.3881
1.5508,1.9073
5.2809,2.6185
0.4208,1.6946
5.9478,0.3468
3.8043,-0.8639
0.3113,1.4084
9.9353,0.3449
3.3474,-2.5163
3.9339,-0.4042
8.0277,0.0448
0.2172,0.9263
8.7359,2.7305
0.6999,2.7363
8.2666,1.2522
9.4976,2.1921
7.8738,-0.5766
6.0067,-0.0925
2.1546,-0.6974
6.9629,-2.9657
2.7830,-2.8316
7.6223,-1.7059
0.8643,3.0300
3.5701,-1.9620
9.0644,3.0947
6.2641,-1.2604
6.5340,-2.2732
6.6067,-2.4912
4.8276,2.7178
3.2953,-2.6480
0.5309,2.2921
2.7839,-2.7816
9.2679,2.6223
3.9702,-0.2290
5.2199,2.8728
8.8327,2.8585
7.0828,-2.9238
9.0732,3.2097
0.0001,-0.0405
7.1889,-2.8860
2.2875,-1.3418
7.7229,-1.2199
1.0639,2.9399
1.7642,1.1546
3.6804,-1.4764
6.1698,-0.8572
8.4719,2.0123
9.0189,3.2381
8.2805,1.3176
1.9736,-0.0203
2.2108,-1.0194
6.8914,-3.0124
9.9983,-0.2058
3.0267,-3.0190
8.3328,1.4415
7.1736,-3.0322
1.0551,2.8300
5.6776,1.4889
4.8982,2.9694
6.3154,-1.2162
1.5115,2.1356
0.8184,2.8159
8.7968,2.9343
1.0099,2.7877
2.5260,-2.1533
2.8994,-3.1043
2.5726,-2.3859
9.5928,1.7479
1.2093,2.8346
3.3215,-2.6834
7.2449,-2.9608
1.6530,1.8322
3.5005,-1.9241
6.0111,-0.1088
4.0517,0.2637
2.8634,-3.0343
6.8211,-3.0393
9.3733,2.5254
8.6576,2.5221
2.4600,-2.0795
7.9793,-0.1722
6.4006,-1.6813
3.7810,-0.8549
5.0526,2.9352
1.8680,0.6363
3.4539,-2.1840
6.8484,-2.9909
9.3182,2.7548
6.3388,-1.5115
6.9875,-3.1012
2.3618,-1.5577
0.8024,2.7439
9.8629,0.5211
6.1798,-0.8460
8.2166,1.1188
0.2104,1.1676
9.5835,1.9639
1.4375,2.2532
8.4670,2.0628
1.1507,2.8326
6.8486,-2.9191
4.1832,0.7444
1.3221,2.7039
4.5438,2.2896
6.5118,-2.2044
0.1089,0.6141
7.8023,-0.7693
3.4197,-2.3173
4.8841,3.0067
8.9210,2.9803
1.0550,2.7874
2.7735,-2.5608
2.9797,-2.8380
1.3260,2.7338
1.9052,0.4600
1.7561,1.0546
3.9035,-0.3921
6.5296,-2.1549
6.5668,-2.3159
5.9525,0.3427
5.7104,1.4079
9.7359,1.2295
6.4416,-1.7144
7.9071,-0.4079
4.2905,1.3904
4.8795,2.8949
4.6244,2.5913
4.5482,2.3671
4.0594,0.2171
9.5121,1.9600
0.4950,2.2574
9.5876,1.8219
8.1493,0.5747
2.4055,-1.5792
4.6302,2.5158
8.3771,1.8379
2.5707,-2.3447
9.2040,2.9997
7.0904,-3.0775
6.7172,-2.7624
7.9049,-0.5012
3.7566,-1.0644
5.0718,2.8463
0.1902,1.0065
1.8578,0.5561
0.1099,0.5851
2.6551,-2.6084
8.4596,2.0283
7.6447,-1.5158
3.4976,-2.0316
9.0729,2.9609
8.5422,2.1000
8.9606,2.8100
5.2876,2.5578
4.6242,2.4382
0.8173,2.8568
5.8086,0.8060
8.0460,0.1085
2.4479,-1.8574
0.3570,1.5911
0.3008,1.5260
4.8428,2.9390
8.0854,0.3769
7.8348,-0.7940
1.0452,2.8803
4.6477,2.5043
1.1062,3.1046
1.6384,1.6895
1.5447,1.9871
9.9783,0.1559
3.0797,-2.9990
5.5652,2.0736
3.2021,-2.9199
8.7561,2.7713
6.9605,-2.9683
5.5354,2.1386
6.9704,-2.9583
3.5121,-2.0451
3.0004,-2.9738
5.8853,0.5364
5.6699,1.3497
0.7922,2.8157
4.6238,2.5812
4.7152,2.8022
3.2281,-3.0172
2.3225,-1.4820
1.6295,1.5588
8.6105,2.5328
5.4213,2.3254
9.4950,2.3183
6.6991,-2.7737
4.0801,0.5604
9.8260,0.8617
6.6249,-2.3035
5.0196,3.0329
8.7321,2.7589
9.1390,2.8709
8.4430,2.0785
4.6957,2.6542
3.6087,-1.7927
0.2625,1.1056
4.2118,1.1429
5.7814,1.0645
7.7146,-1.4169
4.3404,1.6261
9.0742,3.0368
9.0750,3.0481
2.2962,-1.4658
1.0366,3.0379
0.8866,2.9529
7.8355,-0.9297
4.4167,1.8173
7.9458,-0.3048
8.1474,0.6931
6.4936,-2.1703
0.0835,0.3471
7.0647,-2.8438
0.9926,3.0097
9.4275,2.4763
3.9963,0.1398
0.7495,2.8654
4.4402,1.9360
4.3076,1.3188
9.6801,1.6057
1.6180,1.6538
7.1575,-3.0141
6.2419,-1.2719
8.3545,1.4158
0.7031,2.8808
6.9106,-3.0565
5.4826,2.1010
8.0708,0.4216
9.1886,2.8690
7.4479,-2.2539
6.9536,-2.9712
2.5310,-2.0884
9.6662,1.4879
5.7917,0.9736
4.9041,2.8248
6.7053,-2.7648
5.6463,1.6011
0.2639,1.0527
6.0947,-0.4209
8.2687,1.3103
2.0231,-0.1425
7.1656,-2.9115
3.9988,-0.0534
9.5772,1.9815
5.0067,2.9198
0.9142,3.1042
0.3215,1.4423
7.0341,-2.9909
1.7328,1.0629
4.7027,2.5760
2.3266,-1.4285
0.6028,2.4668
4.4769,2.1247
1.4620,2.2797
9.4894,1.9798
0.7286,2.6005
5.5885,1.7707
2.1568,-0.8430
2.0592,-0.3696
8.9568,2.9874
5.7685,1.0824
5.1242,2.9582
6.5278,-2.0907
1.8952,0.4343
5.4780,2.1519
6.0624,-0.2904
1.3544,2.5176
2.0308,-0.2544
3.7521,-1.0440
4.9915,3.0311
8.8848,2.8820
5.8114,0.8349
7.4425,-2.3847
5.1079,2.9875
8.1135,0.6337
2.0250,-0.0187
6.1011,-0.4455
9.3432,2.7009
6.4597,-1.8550
6.1111,-0.6117
2.6247,-2.5629
0.5709,2.3120
8.4098,1.9460
4.9712,3.0213
1.7377,1.2192
5.0630,2.8797
9.7678,1.1130
6.2676,-1.2940
3.1952,-2.9755
9.3771,2.5509
8.4888,2.0909
0.5563,2.2801
7.7919,-0.8655
2.2225,-1.1244
9.5737,1.9067
0.2307,1.2843
3.0850,-3.2119
6.9019,-3.0717
9.7710,1.1557
0.6407,2.5088
9.2577,2.8494
8.5266,2.2347
0.5122,2.1762
6.0991,-0.4472
6.8849,-3.0842
7.3603,-2.4281
4.4317,1.8126
4.2625,1.1294
9.5830,1.8579
7.6868,-1.5074
1.0604,3.0007
2.8551,-2.9406
2.7939,-2.6683
2.6363,-2.4630
3.0371,-2.8975
7.9288,-0.4383
3.9466,-0.1256
1.0836,3.0613
3.0454,-2.9265
0.8029,3.0195
5.2924,2.6179
7.9850,-0.1564
5.1412,2.9440
9.7829,0.8180
0.5407,2.2332
4.5465,2.0657
8.8316,2.8829
1.2063,2.7954
1.7641,1.0631
0.1207,0.5090
6.1230,-0.3882
1.5868,1.7925
7.5305,-1.7135
3.2318,-2.8289
5.7774,1.1990
4.1635,0.8241
8.1476,0.7010
8.3439,1.5527
6.7752,-2.7164
9.6678,1.3179
0.1128,0.5529
5.3467,2.4783
9.9160,0.4398
1.1921,2.8476
0.8232,2.9566
3.3795,-2.6373
6.3571,-1.5981
4.1572,0.7009
3.4144,-2.3180
8.4235,1.6847
2.1428,-0.6909
1.6248,1.7747
8.0997,0.5476
9.3320,2.6304
9.3026,2.6685
5.2620,2.5435
1.6617,1.5724
2.1003,-0.6096
6.2517,-1.0170
2.1623,-0.6490
7.7816,-0.9291
6.5880,-2.4111
0.5313,2.2352
8.7366,2.6975
3.8314,-1.0286
4.5989,2.3490
5.5559,2.1521
7.1303,-2.9535
6.7819,-2.6929
5.7628,1.1180
0.1103,0.4712
1.7649,1.1301
8.0145,0.1799
2.7916,-2.7355
3.4241,-2.3973
4.0563,0.2208
7.2871,-2.8465
9.4288,2.2492
0.9837,3.0475
6.6634,-2.6236
0.5361,2.2057
6.4402,-1.9573
4.3262,1.3323
8.1740,0.9374
0.7739,2.7492
1.9263,0.3270
6.0223,-0.2167
4.6390,2.5790
3.0309,-2.7407
1.6565,1.5950
0.3306,1.3517
9.2963,2.6473
1.7895,1.1975
3.9628,-0.1935
1.7619,1.0406
4.8776,2.9604
4.6861,2.7243
5.7402,1.2757
3.9949,0.1758
9.3167,2.5830
0.6318,2.4321
5.0193,2.8581
3.1912,-2.9417
9.6456,1.5883
5.2588,2.8616
2.9891,-3.0770
7.8470,-0.7445
4.4273,2.0148
6.0853,-0.2872
3.5221,-2.0587
3.3922,-2.4588
0.9048,2.8510
5.1639,2.8265
4.8198,2.9536
6.3295,-1.4071
4.8154,3.1076
0.4943,2.0357
5.6043,1.5853
0.9847,2.8324
4.9463,3.0210
5.7254,1.4053
6.2403,-1.0733
2.7939,-2.8328
4.4249,1.8491
0.7645,2.6487
2.1596,-0.8883
9.9184,0.4683
5.7334,1.2843
6.5433,-2.2491
0.3810,1.5545
8.0428,0.1043
8.4679,2.1336
1.3025,2.6936
5.2469,2.6616
1.3507,2.4771
3.1373,-3.0099
3.8785,-0.6677
6.6724,-2.6183
1.4764,2.2156
4.6102,2.3310
5.6366,1.8396
4.9440,2.9556
7.0142,-2.9561
7.1381,-2.7817
5.5528,1.9679
7.8716,-0.6511
0.3031,1.4318
7.9769,-0.1328
1.3411,2.6068
2.1192,-0.4592
8.9303,3.0108
3.5745,-1.7862
1.3890,2.5946
3.3183,-2.5319
6.8926,-3.0661
3.4063,-2.3599
5.1225,2.8682
1.1084,2.9137
7.1375,-2.9285
7.3574,-2.6677
6.8319,-2.8631
2.7706,-2.6571
6.4800,-2.1973
8.4703,2.0485
8.6767,2.4165
5.3353,2.6448
0.8600,3.0650
4.2216,0.9880
6.4995,-2.2544
4.2571,1.2928
2.3140,-1.5430
3.7003,-1.3331
5.6844,1.5140
8.9986,2.9253
8.1959,0.9062
0.3308,1.3682
0.4583,2.0915
3.7206,-1.2710
2.2051,-0.9963
2.2955,-1.1826
9.4438,2.4187
9.4465,2.2646
4.1715,0.7344
2.2365,-1.0435
5.1825,3.0362
2.0026,0.0033
5.1072,3.0402
2.1384,-0.6863
3.1899,-2.9018
2.4817,-2.1337
1.3638,2.6976
1.2451,2.8996
0.6031,2.6048
9.1126,2.8051
8.4051,1.8249
1.2281,2.7671
9.3153,2.6546
6.7772,-2.8585
6.7561,-2.8095
2.2471,-1.2526
5.5910,1.8705
7.7556,-1.0042
0.4077,1.9323
7.0749,-3.0874
3.0679,-3.0693
2.2461,-1.2649
0.2716,1.3369
9.7933,0.9427
4.6404,2.4676
9.6638,1.4986
2.6996,-2.7787
9.4702,2.2557
3.0820,-2.7676
9.0615,2.8977
4.3096,1.3364
1.3219,2.7775
5.9526,0.3071
7.6780,-1.5519
2.9768,-2.9335
3.2814,-2.6925
2.4026,-1.6832
2.7436,-2.8187
2.9301,-2.9804
9.4355,2.4412
6.6991,-2.5157
9.9635,0.0918
2.1027,-0.6697
7.0894,-2.8908
8.3104,1.3344
9.9732,0.1131
6.3043,-1.2988
4.9085,2.7934
1.5562,1.9053
0.1797,0.7042
5.0615,2.9750
3.7052,-1.1497
6.0538,-0.2735
9.5176,2.1609
8.1284,0.6821
9.2388,2.7726
5.7516,1.0772
8.5048,2.1521
4.5092,2.3008
9.3741,2.4646
4.5158,2.2119
7.4590,-2.2237
6.1157,-0.4851
0.2222,0.9220
3.7116,-1.3148
3.8103,-0.8534
6.9116,-2.7182
2.1258,-0.6277
2.6301,-2.4957
5.7069,1.3761
0.1392,0.4902
6.2216,-1.0300
4.8324,2.9784
6.7183,-2.6618
5.0834,3.0868
2.6343,-2.5029
4.3575,1.3545
9.2931,2.5993
0.7801,2.7041
9.5288,2.1153
2.6140,-2.4933
3.2934,-2.6059
8.2821,1.0666
1.5228,2.0534
9.9762,-0.0297
7.6170,-1.6159
6.3902,-1.7653
6.8612,-2.9317
1.9246,0.1881
5.1825,2.7745
4.9370,3.0837
2.1970,-0.7314
4.6916,2.7891
5.4555,2.2157
1.7343,1.2596
3.2153,-2.8068
6.2127,-1.0897
7.4392,-2.4175
5.7068,1.2672
3.7593,-1.1854
3.4223,-2.4179
7.6989,-1.3045
4.6909,2.5900
0.2236,1.0435
3.9199,-0.5654
5.7431,1.2750
8.8868,2.9081
8.2643,1.1582
9.5024,2.1453
2.6795,-2.4425
7.6322,-1.7421
8.6724,2.6736
0.1661,0.6626
1.4232,2.3380
7.1246,-3.0035
4.3277,1.5017
0.5463,2.2803
0.0548,0.2216
9.7159,1.5292
1.1114,2.9828
2.2779,-1.2175
3.9208,-0.4350
0.0056,0.1865
1.8386,0.9608
7.5422,-2.0583
5.7776,1.0271
9.4360,2.4296
0.4072,1.7822
6.8590,-2.8793
0.2131,1.0601
1.7446,1.1840
7.7142,-1.3522
7.6550,-1.5822
3.4271,-2.2181
4.3294,1.4639
6.5217,-2.1559
8.0025,-0.1227
6.5497,-2.2975
9.2898,2.7193
3.2057,-2.7832
7.7550,-1.0476
8.5296,2.1713
5.2797,2.6525
3.5088,-2.2066
4.6214,2.3220
6.4502,-1.9548
0.4101,1.9289
6.6313,-2.6069
5.1118,3.0027
0.0474,0.1926
4.5173,2.0317
5.9570,0.3298
3.9646,-0.1239
2.1257,-0.7013
7.1184,-2.9911
5.5518,2.0089
5.0318,3.0806
2.7261,-2.7855
8.5472,2.1677
5.6709,1.4517
7.2571,-2.8568
3.0238,-2.9704
3.7343,-1.0898
3.3903,-2.3408
4.8879,2.9252
7.1407,-3.2210
3.8692,-0.5522
2.3952,-1.6184
8.8367,2.8855
7.7525,-1.1846
5.9672,0.1698
2.9514,-2.9076
3.1467,-2.8450
0.6865,2.7016
1.0086,3.0036
5.4970,2.0256
5.5237,1.9569
2.9742,-2.9957
2.2157,-0.9484
7.5928,-1.8442
4.1055,0.4362
6.8147,-2.9619
8.6189,2.6292
9.0535,2.9414
3.8264,-0.7461
9.2410,2.7751
4.3012,1.3623
2.6615,-2.4510
2.3927,-1.8267
2.8046,-2.9458
2.1562,-0.8968
8.3250,1.6391
5.5798,1.7881
9.8027,0.8746
9.0915,3.1353
3.6543,-1.6166
5.9030,0.4592
5.7682,1.0766
1.5177,2.0402
7.7396,-1.3953
0.8719,2.9892
2.1269,-0.6329
1.0258,3.0696
8.8161,2.7708
5.8994,0.4615
4.7623,2.7886
5.7075,1.3941
9.6051,1.8917
5.3803,2.2608
3.2612,-2.7985
7.9033,-0.3103
5.0661,2.8279
1.0110,3.0163
7.7501,-1.1251
2.3314,-1.4585
6.6106,-2.4156
6.6845,-2.6684
1.7122,1.2791
7.9422,-0.4005
6.0913,-0.4410
4.8517,2.9833
5.1261,2.9102
7.4410,-2.1931
5.9823,0.0453
6.4955,-2.0858
6.7018,-2.8423
0.3196,1.5520
0.5813,2.2339
5.2462,2.8237
3.5568,-1.8633
7.2130,-2.7199
5.5002,2.0282
2.0949,-0.6772
0.0995,0.3677
7.1378,-3.0585
1.5270,2.0078
6.2010,-0.9748
6.4873,-2.1026
5.9326,0.2895
9.2252,2.8242
0.9904,2.9503
7.2838,-2.7065
1.8166,0.7853
8.8773,2.8373
2.3059,-1.3737
4.1832,0.9523
8.8213,3.0305
3.0383,-3.0870
5.3254,2.7457
7.6331,-1.5936
2.7097,-2.5974
9.2596,2.8505
1.7107,1.2650
1.6152,1.7001
8.0369,0.1250
6.0810,-0.3697
7.1750,-2.8694
3.0668,-3.1153
2.5422,-2.3060
8.5091,2.2427
0.3375,1.5366
3.2609,-2.6539
9.1124,2.9666
4.3051,1.4191
3.3905,-2.4309
9.2793,2.8332
4.3578,1.6883
7.4928,-2.0971
6.1152,-0.7364
5.8546,0.6688
6.9855,-3.0485
6.7678,-2.7849
6.5133,-2.1368
3.5518,-1.7749
6.6892,-2.5672
1.5518,1.8704
9.1737,2.8300
5.5000,2.0768
2.3316,-1.4511
3.0283,-2.8430
8.9181,2.9930
9.7904,0.8409
8.7323,2.5999
6.7732,-2.6202
2.6866,-2.6054
0.8094,2.9124
5.8942,0.5242
3.9268,-0.3806
3.8108,-0.8699
2.8613,-2.9286
8.3683,1.7926
5.8634,0.6848
3.5934,-1.8305
9.6818,1.4760
7.1584,-2.9139
0.4310,1.8374
5.5953,1.8263
6.3964,-1.7678
6.5076,-2.0976
3.1956,-2.8725
6.4633,-2.0685
8.9070,2.9920
1.3149,2.6404
0.5952,2.3922
2.5738,-2.2269
0.5226,2.2089
0.7541,2.7429
8.9992,3.1495
8.4207,1.7864
8.6742,2.6596
1.7486,1.1272
6.6438,-2.5436
8.2270,1.0809
4.1031,0.4510
5.9029,0.4818
8.8549,2.8766
4.0577,0.1288
0.6564,2.7683
2.6940,-2.6351
1.4710,2.2562
0.7140,2.7299
3.9620,-0.1288
7.3899,-2.5108
9.6719,1.7435
2.1808,-0.8788
4.1092,0.6224
4.7148,2.8212
7.6234,-1.7160
1.3140,2.4894
7.7494,-1.1897
7.3249,-2.6781
6.5710,-2.2912
7.7447,-1.2740
5.1741,2.8964
7.4427,-2.2894
7.1051,-2.9345
3.2931,-2.8306
0.2900,1.2979
6.0713,-0.4462
8.5157,2.0780
0.5141,2.0514
2.6171,-2.6044
9.6591,1.3873
2.2586,-1.1775
5.1972,3.0095
2.6531,-2.5052
4.2394,1.0810
0.4097,1.6134
4.8246,3.1099
4.8928,3.1188
4.0549,0.1271
4.9499,2.9486
8.0839,0.3222
3.7081,-1.3319
4.5316,2.2402
4.2707,1.2934
5.4812,2.1297
2.0873,-0.3314
6.1853,-0.7912
8.0364,0.1270
8.3910,1.8119
9.5667,1.9213
0.6394,2.5834
3.9084,-0.5375
6.7925,-2.9123
2.9294,-2.8155
1.8943,0.5182
0.6976,2.5745
1.3806,2.7040
1.8620,0.5532
5.4193,2.3314
4.5246,2.2112
7.0747,-3.1721
2.8770,-2.8833
4.9411,2.9557
0.3613,1.5325
4.4717,2.1902
2.9959,-3.0553
3.6971,-1.5540
5.8804,0.7260
4.8164,2.8972
8.4284,1.9996
3.3369,-2.6269
6.8826,-2.9684
8.9699,2.9000
0.7857,2.8151
5.8349,0.8939
7.6342,-1.6393
3.9996,0.1612
9.8938,0.5573
1.6191,1.8149
3.5926,-1.6877
1.4389,2.1954
8.2215,1.0896
8.7338,2.8118
0.0144,0.1181
7.8167,-0.9178
8.5041,2.0169
8.7298,2.6357
1.9303,0.3586
0.9489,2.9039
8.9940,3.1309
0.3197,1.4891
3.6290,-1.5763
1.5460,1.9262
4.6672,2.4792
9.0071,3.0992
0.5242,2.2446
7.9710,-0.0564
0.1730,0.8692
0.1145,0.5437
7.2685,-2.6832
4.1207,0.6966
5.4779,2.4017
3.2744,-2.6068
5.1396,3.0634
4.6382,2.5729
9.4795,2.0532
2.5228,-2.1833
6.9443,-2.9942
9.4106,2.4651
1.0345,2.9398
5.3705,2.3135
3.5248,-2.0510
4.2622,1.1833
3.1984,-2.8300
5.2140,2.9517
0.8782,2.8990
9.8814,0.6494
8.9388,2.8835
4.7414,2.9979
6.0248,-0.1711
5.7433,1.3271
7.6578,-1.4650
0.8616,2.8106
5.2891,2.7351
5.9449,0.2286
4.1419,0.6219
4.6988,2.6286
1.1607,2.7729
8.7440,2.7796
8.7882,2.7329
2.6440,-2.5047
5.8586,0.5529
2.4029,-1.6641
8.6586,2.4484
2.2838,-1.3990
6.9616,-2.9106
8.6428,2.5833
2.8047,-2.6985
7.0484,-2.9539
6.8598,-2.9384
5.8019,0.9280
0.6821,2.6532
1.8931,0.3068
9.2289,2.8274
8.1974,0.8797
7.2182,-2.7730
1.2694,2.7697
5.7731,1.0690
5.9793,0.1828
7.6197,-1.7600
4.2620,1.2386
1.2054,2.7827
4.5178,2.1063
0.0939,0.5826
8.5962,2.5879
2.2033,-0.7947
8.6032,2.3717
9.2293,2.7127
1.0268,2.7699
4.7525,2.8408
6.2859,-1.4889
1.7941,1.0351
5.1083,2.8524
6.7372,-2.8020
5.3700,2.4988
6.4467,-1.8694
4.9453,3.0258
2.5632,-2.2663
9.9990,-0.1198
4.2885,1.3267
2.9203,-3.0587
5.0508,3.1588
2.9547,-2.9017
4.8091,2.6474
2.2813,-1.3273
0.1901,0.8428
7.5322,-1.9853
4.4883,2.1343
8.8409,2.9068
5.8359,0.7220
0.3158,1.4855
9.3689,2.4431
6.3252,-1.4508
3.4999,-2.2723
0.1016,0.4794
3.7060,-1.3781
5.7285,1.2560
9.7630,1.1234
7.6140,-1.7214
1.8306,0.9542
0.1204,0.5152
8.6496,2.5504
